gene_id	gene_name	X1O	X2O	X3O	P11_1	P11_2	P11_3
ENSG00000229570	GAPDHP58	2.026	2	0	1	2	1.006
ENSG00000229571	PRAMEF25	0	1	0	0	0	0
ENSG00000229572	EIF4BP4	0	0	0	0	0	0
ENSG00000229578	LINC00358	0	0	0	0	0	0
ENSG00000229579	USP17L26	0	0	0	0	0	0
ENSG00000229582	PBX3-DT	4	6	4	6	8	14
ENSG00000229585	RPL21P44	4.838	3.011	2.065	6.034	4.575	3
ENSG00000229586	TNPO1P3	4.304	7.909	1	6.805	6.943	4
ENSG00000229587	ENSG00000229587	7	8	5	5	2	3
ENSG00000229588	ENSG00000229588	4	1	6	0	1	0
ENSG00000229589	ACVR2B-AS1	236	184	144	209	221	251
ENSG00000229590	MSX2P1	0	0	0	0	0	3.775
ENSG00000229591	ENSG00000229591	7	0	1	6	3	4
ENSG00000229593	SUCLA2P3	3.002	1	0	0	1	1
ENSG00000229594	ENSG00000229594	0	0	0	0	0	0
ENSG00000229595	ENSG00000229595	0	0	0	0	0	0
ENSG00000229596	MYL12BP3	0	0	0	0	0	0
ENSG00000229598	PRDX3P1	0	0	1	0	0	2
ENSG00000229599	LINC00411	0	0	0	0	0	0
ENSG00000229600	ENSG00000229600	0	0	0	0	0	0
ENSG00000229601	ENSG00000229601	0	0	0	0	0	0
ENSG00000229603	ENSG00000229603	0	0	0	0	0	0
ENSG00000229604	MTATP8P2	0	0	0	0	1	0
ENSG00000229605	RPL21P93	20.426	25.721	23.199	22.762	30.345	31.489
ENSG00000229606	LINC01718	0	0	0	0	0	0
ENSG00000229607	ENSG00000229607	1	0	0	0	0	0
ENSG00000229608	GOLGA2P4	0	0	0	0	0	0
ENSG00000229609	LINC01079	0	0	1	0	0	0
ENSG00000229612	SUMO1P2	0	0	0	0	0	0
ENSG00000229613	LINC01501	0	1	1	1	1	0
ENSG00000229616	ENSG00000229616	0	0	0	0	0	0
ENSG00000229618	ENSG00000229618	0	0	0	1	0	0
ENSG00000229619	MBNL1-AS1	69	37	57	66	72	81
ENSG00000229621	LINC01822	0	0	0	1	0	0
ENSG00000229622	MTND5P2	0	0	0	0	0	0
ENSG00000229623	METTL21AP1	0	1	1	3	0	0
ENSG00000229625	ENSG00000229625	0	0	0	1	0	0
ENSG00000229626	PIGCP2	0	0	0	0	0	0
ENSG00000229627	BSNDP4	0	0	0	1	0	0
ENSG00000229628	ENSG00000229628	0	0	0	1	0	0
ENSG00000229629	ENSG00000229629	0	0	0	0	0	0
ENSG00000229630	LINC01264	0	0	1	0	0	0
ENSG00000229635	ENSG00000229635	0	0	0	0	0	0
ENSG00000229636	KRT8P21	0	0	0	0	0	0
ENSG00000229637	PRAC2	0	0	0	0	0	0
ENSG00000229638	RPL4P4	753.399	661.265	881.068	768.491	721.845	813.854
ENSG00000229639	LINC01758	0	0	0	0	0	0
ENSG00000229641	CYP2C56P	0	0	0	0	0	0
ENSG00000229642	ENSG00000229642	0	0	0	0	0	0
ENSG00000229643	LINC00280	0	0	0	1	0	0
ENSG00000229644	NAMPTP1	57.528	40.359	60.833	70.282	39.783	46.724
ENSG00000229646	ENSG00000229646	0	0	0	0	0	0
ENSG00000229647	MYOSLID	1	1	2	0	2	1
ENSG00000229648	RPSAP22	0	0	1.277	0	0	0
ENSG00000229649	LINC02681	1	0	2	1	0	0
ENSG00000229652	ENSG00000229652	0	0	0	0	0	1
ENSG00000229654	LINC02526	0	0	0	0	0	0
ENSG00000229656	ITGB1-DT	22	24	17	29	26	34
ENSG00000229657	RPL13AP11	1	0	3	1	0	1
ENSG00000229658	PABPC1P9	0	0	0	0	0	0
ENSG00000229659	RPL26P6	8.285	19.331	22.138	12.068	18.211	23.533
ENSG00000229660	ENSG00000229660	1	0	0	0	0	0
ENSG00000229661	BUD31P2	1	1	5	3	2	5
ENSG00000229662	ENSG00000229662	0	1	0	0	0	0
ENSG00000229663	DPY19L4P1	0	1	0	0	0	0
ENSG00000229664	ENSG00000229664	0	0	1	0	0	0
ENSG00000229665	PRR20C	0	0	0	0.334	0	0.666
ENSG00000229666	MAST4-AS1	91	68	117	90	98	82
ENSG00000229667	UBE2V1P9	0	0	0	0	0	0
ENSG00000229668	ENSG00000229668	0	0	0	0	0	0
ENSG00000229670	PKP4P1	2	1	4	3	3	7
ENSG00000229671	LINC01150	0	0	0	0	0	1
ENSG00000229672	ENSG00000229672	0	0	0	0	0	0
ENSG00000229673	ENSG00000229673	0	0	0	0	0	0
ENSG00000229674	H2AL3	0	0	0	0	0	0
ENSG00000229676	ZNF492	372.066	338.186	339.124	481.764	338.115	358.597
ENSG00000229677	RPL17P28	1	1	3	0	6	1
ENSG00000229679	ENSG00000229679	0	0	0	0	0	0
ENSG00000229682	ENSG00000229682	0	0	0	0	0	0
ENSG00000229686	SNORD56	0	0	0	0	0	0
ENSG00000229687	ENSG00000229687	2	1.001	4	2	1	3.039
ENSG00000229688	CRPPA-AS1	0	0	0	0	1	1
ENSG00000229689	ANKRD33BP1	4.301	0	3.159	5.621	0	0
ENSG00000229690	MTCO2P1	0	0	0	0	0	0
ENSG00000229692	SOS1-IT1	12.363	22.878	6.746	0	0	0
ENSG00000229693	SKP2P1	0	0	0	0	0	0
ENSG00000229694	LINC00484	0	0	0	0	0	0
ENSG00000229695	ENSG00000229695	0	0	0	0	0	0
ENSG00000229696	KARS1P1	0	1	5.454	1	2	3
ENSG00000229697	FAM242E	0	0	0	0	0	0
ENSG00000229699	ENSG00000229699	0	0	0	0	0	0
ENSG00000229700	RPL29P17	4	4	1	1	1	1
ENSG00000229701	MTND2P20	0	0	0	0	0	0
ENSG00000229703	LYPD9P	0	0	0	0	0	0
ENSG00000229704	EIF2S2P2	0	0	0	0	0	0
ENSG00000229707	SKP1P3	0	0	0	1	0	0
ENSG00000229708	MARK2P12	0	0	0	0	0	1
ENSG00000229709	USP9YP36	0	0	0	0	0	0
ENSG00000229711	ENSG00000229711	0	0	0	0	0	0
ENSG00000229713	LCEP2	0	0	1	0	0	0
ENSG00000229715	EEF1DP3	0	0	0	0	0	0
ENSG00000229716	RPL23AP19	0	2	0	0	0	0
ENSG00000229717	ENSG00000229717	1	0	0	0	0	0
ENSG00000229719	MIR194-2HG	0	1	1	0	1	5
ENSG00000229720	ENSG00000229720	0	0	0	1	0	0
ENSG00000229721	ENSG00000229721	1	1	1	0	8.007	0
ENSG00000229722	ENSG00000229722	0	0	0	0	0	0
ENSG00000229723	LINC01054	1	0	0	1	0	0
ENSG00000229724	OR2AQ1P	0	0	0	0	0	0
ENSG00000229725	ENSG00000229725	0	0	0	0	0	0
ENSG00000229727	ENSG00000229727	9	26	7	20	27	38
ENSG00000229728	ENSG00000229728	28	17	16	17	35	13
ENSG00000229730	ENSG00000229730	0	0	0	0	0	0
ENSG00000229731	ENSG00000229731	0	0	0	0	0	0
ENSG00000229732	ENSG00000229732	0	0	0	0	0	0
ENSG00000229733	ENSG00000229733	0	0	0	0	0	0
ENSG00000229735	FTLP16	0	0	0	0	0	0
ENSG00000229738	ENSG00000229738	2	2	3.003	2	1	3.004
ENSG00000229739	PDC-AS1	10	5	10	11	8	7
ENSG00000229740	ENSG00000229740	0	0	0	1	1	0
ENSG00000229742	ENSG00000229742	1	0	0	0	0	0
ENSG00000229743	LINC01159	0	0	1	0	2	0
ENSG00000229744	SDHDP5	0	0	0	0	0	0
ENSG00000229745	BPY2DP	0	0	0	0	0	0
ENSG00000229747	ENSG00000229747	1	0	0	0	1	0
ENSG00000229749	COTL1P1	0	0	0	0	0	0
ENSG00000229750	ENSG00000229750	4	0	9	5	6	3
ENSG00000229751	ENSG00000229751	0	0	0	0	0	0
ENSG00000229752	RPL7P10	2.001	1.586	0	1	0	1
ENSG00000229753	RPS27AP15	1	0	0	0	0	0
ENSG00000229754	CXCR2P1	0	0	0	0	0	1
ENSG00000229755	ENSG00000229755	0	0	0	0	1	0
ENSG00000229756	RPL31P20	0	0	0	0	0	0
ENSG00000229757	RPL7AP21	1.275	0	0	1.111	0	0
ENSG00000229758	DYNLT3P2	4	5	2	2	1	2
ENSG00000229759	MRPS18AP1	1	1.005	3.284	6.038	4.008	3.001
ENSG00000229760	MTCO1P52	0	0	0	0	0	0
ENSG00000229761	RPS20P1	1.454	0	0	0	1	0
ENSG00000229762	ENSG00000229762	0	0	0	0	0	1
ENSG00000229765	RPL21P62	0	0	0	1	2	0
ENSG00000229766	TMX4-AS1	2	0	5	1	8	9
ENSG00000229769	TRBV10-2	0	0	0	0	0	0
ENSG00000229770	ENSG00000229770	60	67	52	58	49.999	81
ENSG00000229771	ENSG00000229771	1	0	0	0	0	0
ENSG00000229774	ENSG00000229774	0	0	0	0	0	0
ENSG00000229775	LINC02624	0	0	0	0	0	0
ENSG00000229776	C4B-AS1	0	0	0	0	0	0
ENSG00000229779	ENSG00000229779	0	0	0	0	0	0
ENSG00000229780	UBE2Q1-AS1	0	0	0	0	0	0
ENSG00000229781	RRN3P4	0	0	0	0	0	0
ENSG00000229782	SPNS2-AS1	0	0	0	0	0	0
ENSG00000229785	SLC25A38P1	4.615	3	2	3.002	3.004	3.419
ENSG00000229786	SNRPFP2	0	0	0	0	0	0
ENSG00000229788	LINC00388	0	0	0	0	0	0
ENSG00000229791	ENSG00000229791	0	0	0	0	0	0
ENSG00000229792	LINC00399	0	0	0	0	0	0
ENSG00000229794	MTCYBP32	0	1	0	0	0	0
ENSG00000229795	RPS21P1	1	2.054	1	2.075	4.124	2.006
ENSG00000229797	ENSG00000229797	3	3	3	9	3	4
ENSG00000229798	KRT18P26	0	0	0	3	1	1
ENSG00000229800	ATP8A2P2	0	0	0	0	0	0
ENSG00000229805	LINC01813	0	0	0	0	0	0
ENSG00000229806	RPS15P5	2.443	2.28	3.225	2.014	5.249	2.005
ENSG00000229807	XIST	29878.025	26990	19070	37445.999	39781.897	35656.001
ENSG00000229808	ENSG00000229808	0	0	0	0	0	0
ENSG00000229809	ZNF688	860	828	1335.999	1120	1221	1174.001
ENSG00000229814	RPL35AP21	2	1	1.047	1.226	1	0
ENSG00000229815	CCNB1IP1P1	0	0	1	0	0	0
ENSG00000229816	DDX50P1	21.744	39.473	32.232	47.958	57.652	53.103
ENSG00000229817	ENSG00000229817	6.008	1	1.001	1.001	3.003	2
ENSG00000229820	DNAJC8P4	4	1	0	2	3	4.004
ENSG00000229821	ENSG00000229821	0	0	0	0	0	0
ENSG00000229822	RPS15AP39	1	0	0	0	0	1
ENSG00000229824	RPL12P34	0	0	0	0	0	0
ENSG00000229826	ENSG00000229826	0	0	0	0	0	0
ENSG00000229827	ENSG00000229827	0	0	0	0	0	0
ENSG00000229828	PDE4DIPP1	1.001	0	6.901	3.398	0	5.477
ENSG00000229829	DUTP4	0	0	0	0	0	0
ENSG00000229830	ENSG00000229830	0	0	0	0	0	0
ENSG00000229831	ENSG00000229831	0	2	0	0	0.961	1.936
ENSG00000229832	ENSG00000229832	0	0	0	1	0	0
ENSG00000229833	PET100	2620.084	2399.613	4401.391	2918.095	3179.901	3275.864
ENSG00000229834	ENSG00000229834	0	0	0	0	0	0
ENSG00000229835	KHSRPP1	73.838	43.41	39.008	67.97	68.07	79.021
ENSG00000229836	ENSG00000229836	0	0	0	0	0	0
ENSG00000229839	ENSG00000229839	0	0	0	1	1.029	1
ENSG00000229840	ISCA1P2	0	0	0	0	0	0
ENSG00000229842	MTATP6P13	0	0	0	0	0	0
ENSG00000229846	ENSG00000229846	0	0	0	0	0	0
ENSG00000229847	EMX2OS	0	1	0	3	0	2
ENSG00000229848	ENSG00000229848	4	1	0	0	1	2
ENSG00000229849	PYHIN5P	0	0	0	0	0	0
ENSG00000229851	ARSD-AS1	1	0	1	1	1	3
ENSG00000229852	KHDC1-AS1	788.846	749.92	790.06	851.254	971.479	909.249
ENSG00000229853	ENSG00000229853	0	0	0	0	0	1
ENSG00000229854	ENSG00000229854	0	0	0	0	0	2
ENSG00000229855	ENSG00000229855	0	0	0	0	0	0
ENSG00000229857	ENSG00000229857	0	0	0	0	0	0
ENSG00000229858	ENSG00000229858	0	0	0	0	0	0
ENSG00000229859	PGA3	0	0	0	1	0	0
ENSG00000229862	EEF1A1-AS1	0	0	0	0	0	0
ENSG00000229863	RPL19P2	2.001	1.001	3.474	1.028	3.329	3.077
ENSG00000229865	RPL31P54	0	0	0	0	0	0
ENSG00000229867	STEAP3-AS1	10	16	8	7	14	22
ENSG00000229869	LARP4B-DT	0	0	0	0	2	1
ENSG00000229870	RPL21P89	0	0	1	0	0	0
ENSG00000229871	RPSAP20	0	4	0	0	2	0
ENSG00000229873	OGFR-AS1	0	3	3	6	1	4
ENSG00000229875	EIF1P1	0	0	0	1	0	0
ENSG00000229876	CASC20	0	0	0	0	0	0
ENSG00000229877	PAICSP5	0	0	1	1	1	0
ENSG00000229878	ENSG00000229878	0	0	0	0	0	0
ENSG00000229880	IMMTP1	0	2	3.001	7	4	9.002
ENSG00000229882	ENSG00000229882	0	0	0	0	0	0
ENSG00000229885	ENSG00000229885	0	0	0	0	0	0
ENSG00000229886	ENSG00000229886	0	0	2	2	1	2
ENSG00000229887	HNRNPA1P6	0	0	0	0	0	0
ENSG00000229890	ACTP1	0	0	0	0	0	0
ENSG00000229891	LINC01315	209.001	230	351.001	252.999	221	278
ENSG00000229892	ENSG00000229892	0	0	0	0	0	0
ENSG00000229893	TAX1BP1-AS1	1	0	7	2	1	0
ENSG00000229894	GK3	0	0	1.012	2.028	0	0
ENSG00000229896	ENSG00000229896	1	5	1	4	1	2
ENSG00000229897	SEPTIN7P7	21.798	13.184	23.034	17.997	15.013	19.168
ENSG00000229899	ENSG00000229899	0	0	0	0	0	0
ENSG00000229900	HSPD1P21	0	0	0	0	0	0
ENSG00000229901	FOXO6-AS1	0	0	1	6	1	4
ENSG00000229905	ENSG00000229905	1	0	0	0	1	2
ENSG00000229906	SNRPGP11	0	0	0	0	0	0
ENSG00000229907	DEFB108A	0	0	0	0	0	0
ENSG00000229909	TRIM60P16	0	0	0	0	0	0
ENSG00000229910	HNRNPA1P18	0	0	0	1	2	1
ENSG00000229911	ENSG00000229911	1	1	0	0	1	0
ENSG00000229912	ENSG00000229912	0	0	0	0	0	1
ENSG00000229913	ENSG00000229913	0	0	0	0	0	0
ENSG00000229914	ENSG00000229914	0	2.799	1	0	1	1
ENSG00000229915	ENSG00000229915	1	3	0	0	0	0
ENSG00000229917	RPL7P46	1.929	0	3.672	1.194	6.614	2.042
ENSG00000229918	DOCK9-AS1	0	0	0	0	0	0
ENSG00000229919	ELOCP3	0	0	0	0	0	1
ENSG00000229920	RPS4XP5	3.643	2	2	4.864	0	4.001
ENSG00000229921	KIF25-AS1	183	187	139.843	229	190	277
ENSG00000229922	LINC02865	0	0	0	0	0	0
ENSG00000229923	ENSG00000229923	0	0	0	0	0	0
ENSG00000229924	FAM90A26	1	2	1	2	0	0
ENSG00000229925	ENSG00000229925	0	0	0	0	0	0
ENSG00000229926	IL9RP1	0	0	0	1	0	0
ENSG00000229927	RHEBP1	60.228	22.948	38.738	23.732	40.206	38.687
ENSG00000229928	LINC00400	0	0	0	0	0	0
ENSG00000229930	ENSG00000229930	0	0	0	0	0	0
ENSG00000229931	ATXN1-AS1	1	1	0	3	0	0
ENSG00000229932	YWHAZP3	42.782	51.4	30.803	47.947	50.098	39.436
ENSG00000229935	MTCYBP9	0	0	0	0	0	0
ENSG00000229937	PRPS1L1	2.947	1	2	2	2	2
ENSG00000229938	MYO16-AS2	0	0	0	0	0	0
ENSG00000229939	ENSG00000229939	0	1	0	0	0	1
ENSG00000229940	TSPY22P	0	0	0	0	0	0
ENSG00000229941	PDE11A-AS1	0	1	0	2	0	0
ENSG00000229943	ENSG00000229943	0	0	0	0	0	0
ENSG00000229944	EIF4EP2	137.789	103.307	139.506	161.299	112.805	93.61
ENSG00000229946	B3GNT2P1	0	1	0	0	0	0
ENSG00000229948	B3GALNT1P1	0	0	0	0	0	0
ENSG00000229949	ENSG00000229949	0	1	0	2	0	0
ENSG00000229950	TFAP2A-AS1	0	0	0	0	0	0
ENSG00000229951	FOSL2-AS1	1	2	1	1	0	0
ENSG00000229953	BCAN-AS2	7	2	4	6	13	7
ENSG00000229954	MTND2P2	0	0	0	1	0	0
ENSG00000229955	ENSG00000229955	0	0	0	0	0	2
ENSG00000229956	ZRANB2-DT	44	45.001	43.999	51	63	48
ENSG00000229957	ENSG00000229957	0	1	0	0	0	0
ENSG00000229960	ENSG00000229960	0	0	0	0	0	0
ENSG00000229961	ENSG00000229961	0	0	0	0	0	0
ENSG00000229962	ENSG00000229962	1	0	0	0	0	1
ENSG00000229964	ENSG00000229964	0	0	0	0	0	0
ENSG00000229965	RPS3AP7	1.001	1	1	1	3.002	1
ENSG00000229967	MAGEA4-AS1	0	0	0	0	0	0
ENSG00000229968	ENSG00000229968	0	0	0	0	0	0
ENSG00000229969	ENSG00000229969	0	0	0	0	0	0
ENSG00000229970	ENSG00000229970	78.286	49.158	51.659	62.598	85.121	70.883
ENSG00000229971	ENSG00000229971	0	1	0	0	0	0
ENSG00000229972	IQCF3	0	0	0	0	0	0
ENSG00000229975	LIPT1P1	0	0	0	0	0	0
ENSG00000229976	ENSG00000229976	0	0	0	1	0	0
ENSG00000229977	ENSG00000229977	1	1.002	5.035	2.056	3.001	0
ENSG00000229978	PRAMEF36P	0	0	0	0	0	0
ENSG00000229979	HMGN2P48	2	1	1	0	1	1.002
ENSG00000229980	TOB1-AS1	185	144	199	181	188	224
ENSG00000229981	LINC01435	1	0	0	1	0	1
ENSG00000229982	GTF3AP6	0	0	0	0	0	0
ENSG00000229983	ENSG00000229983	5	1	2	4	2	1
ENSG00000229985	ENSG00000229985	0	0	1	2	5	5.974
ENSG00000229986	ENSG00000229986	0	0	0	0	0	0
ENSG00000229988	HBBP1	0	0	0	0	0	0
ENSG00000229989	MIR181A1HG	2	1	4	1	4	0
ENSG00000229990	ENSG00000229990	0	0	0	0	0	0
ENSG00000229991	AKR1B1P1	12.001	6.001	12.724	16.999	11.322	10.984
ENSG00000229992	HMGB3P9	0	0	4	2	0	4
ENSG00000229994	RPL5P4	386.691	299.098	380.273	305.413	179.424	270.492
ENSG00000229996	ENSG00000229996	0	0	2	0	0	0
ENSG00000229999	SGSM3-AS1	0	0	0	0	0	0
ENSG00000230000	ENSG00000230000	0	0	0	0	0	0
ENSG00000230001	ENSG00000230001	0	0	0	0	0	0
ENSG00000230002	ALMS1-IT1	45	29	23	47	46	55
ENSG00000230003	ENSG00000230003	0	0	0	0	0	0
ENSG00000230005	SNAP47-AS1	0	0	0	0	0	0
ENSG00000230006	ANKRD36BP2	0	0	0	0	0	0
ENSG00000230009	MTCO2P3	0	0	0	0	0	0
ENSG00000230010	ENSG00000230010	0	0	0	0	0	1
ENSG00000230011	CTSLP4	0	0	0	0	0	0
ENSG00000230013	CT70	0	0	2	0	0	0
ENSG00000230014	LINC00709	0	0	0	0	0	0
ENSG00000230015	ENSG00000230015	0	0	0	1	0	2
ENSG00000230018	PPIAP39	1	0	0	0	0	1
ENSG00000230019	YWHAQP9	0	0	0	0	0	0
ENSG00000230020	NHS-AS1	0	0	0	0	0	0
ENSG00000230021	ENSG00000230021	0	10.705	0	0	0	12.159
ENSG00000230022	FNTAP2	0	1	0	0	1	0
ENSG00000230023	LINC02800	0	0	0	0	0	0
ENSG00000230025	ENSG00000230025	0	0	0	0	0	0
ENSG00000230026	ENSG00000230026	5	3	4	13	6	7
ENSG00000230027	ENSG00000230027	1	0	0	2	0	0
ENSG00000230029	CDY11P	0	0	0	2	0	0
ENSG00000230030	ENSG00000230030	0	0	0	0	0	0
ENSG00000230031	POTEB2	0	0	0	0	0.5	0
ENSG00000230033	ENSG00000230033	0	0	0	0	0	0
ENSG00000230035	IGSF21-AS1	0	0	0	0	0	0
ENSG00000230037	UBBP1	6.05	7.037	5.008	3.009	6.036	5.013
ENSG00000230039	CCNYL5	1.003	0	0	0	0	1
ENSG00000230040	LINC00364	0	0	0	0	0	0
ENSG00000230042	AK3P3	42	40	28	58	48	44
ENSG00000230043	TMSB4XP6	14.22	18.638	32.485	20.165	29.666	22.626
ENSG00000230044	CDK8P1	0	0	0	0	0	0
ENSG00000230045	FAM90A15	0	0	0	0.062	0	0
ENSG00000230046	BIRC6-AS1	0	0	0	0	0	0
ENSG00000230047	HIGD2AP1	0	0	0	0	0	0
ENSG00000230051	ENSG00000230051	0	0	0	1	0	0
ENSG00000230052	MTND3P2	0	0	0	0	0	0
ENSG00000230053	ENSG00000230053	1	0	0	1	1	2
ENSG00000230054	TEX53	0	0	0	0	0	0
ENSG00000230056	DDX6P1	0	0	0	0	0	0
ENSG00000230061	TRPM2-AS	0	0	0	0	0	0
ENSG00000230062	ANKRD66	0	0	0	0	0	0
ENSG00000230063	ENSG00000230063	0	0	0	0	0	0
ENSG00000230064	RPL21P81	0	0	3	2	1	3
ENSG00000230065	ENSG00000230065	0	0	0	0	0	0
ENSG00000230066	FAM197Y3	0	0	0	0	0	0
ENSG00000230067	HSPD1P6	12.127	12.904	6.058	9.748	9.129	6.349
ENSG00000230068	CDC42-IT1	2	0	0	3	0	1
ENSG00000230069	LRRC37A15P	11.856	12.514	11.034	16.427	20.081	0
ENSG00000230071	RPL4P6	19	10	14	11	19.813	17.623
ENSG00000230073	ENSG00000230073	0	0	0	0	0	0
ENSG00000230074	ENSG00000230074	398	360	469	421.999	421	400.999
ENSG00000230076	RPL10P6	5.013	1.904	4.008	5.017	4.005	3.005
ENSG00000230077	MTAPP2	2	1.007	2	3	2	3
ENSG00000230079	STK24P1	3.001	4	4	2	5	5.003
ENSG00000230080	ENSG00000230080	6.585	4.792	2.793	7.018	2.916	6.799
ENSG00000230081	HSPE1P28	0	0	0	0	0	0
ENSG00000230082	PRRT3-AS1	23	22	29	27	14	30
ENSG00000230083	ENSG00000230083	0	0	0	0	0	0
ENSG00000230084	ZBTB47-AS1	3	10	8	12	11	23.001
ENSG00000230086	VN1R96P	0	0	0	0	0	0
ENSG00000230087	ENSG00000230087	0	0	0	0	0	0
ENSG00000230088	KRT16P5	0	0	0	0	0	0
ENSG00000230090	ENSG00000230090	26	20	26	22	22	20
ENSG00000230091	TMEM254-AS1	72	40	56	95	62	65
ENSG00000230092	ENSG00000230092	0	0	0	0	0	0
ENSG00000230096	ENSG00000230096	0	0	0	0	0	0
ENSG00000230097	ME2P1	2	1	2.122	3	4	4
ENSG00000230098	TCERG1L-AS1	0	0	0	2	0	1
ENSG00000230099	TRBV5-4	0	0	0	0	0	0
ENSG00000230100	ENSG00000230100	0	0	0	0	0	0
ENSG00000230101	TUBB3P2	0	0	0	0	0	0
ENSG00000230102	LINC02028	10	5	4	8.001	5	9
ENSG00000230104	ENSG00000230104	0	0	0	0	0	0
ENSG00000230105	ENSG00000230105	0	1	0	0	0	0
ENSG00000230106	SNRPCP15	0	0	0	0	0	0
ENSG00000230107	ENSG00000230107	0	0	0	0	0	0
ENSG00000230109	LINC02643	0	0	0	0	0	0
ENSG00000230111	H3P11	0	0	0	0	0	0
ENSG00000230112	ENSG00000230112	0	0	0	0	0	0
ENSG00000230113	ENSG00000230113	0	0	0	0	0	0
ENSG00000230114	AGBL4-AS1	0	0	0	0	0	0
ENSG00000230115	TPRG1-AS2	0	0	0	0	0	0
ENSG00000230116	RPS3AP11	0	0	1.001	0	0	2
ENSG00000230118	ENSG00000230118	0	0	0	0	0	0
ENSG00000230119	ENSG00000230119	0	0	0	0	0	0
ENSG00000230120	ENSG00000230120	0	0	0	0	0	0
ENSG00000230121	ENSG00000230121	0	0	0	0	0	0
ENSG00000230122	ECEL1P3	0	0	0	0	0	0
ENSG00000230123	DLEC1P1	0	0	0	0	0	0
ENSG00000230124	ACBD6	5109.999	4733.999	5374.001	6095	6218.001	6361
ENSG00000230125	EEF1A1P39	1	2	0	0	0	1
ENSG00000230126	FGF12-AS2	0	0	0	0	0	0
ENSG00000230130	MTND2P39	0	0	0	0	0	0
ENSG00000230131	LINC02641	1	2	3	2	6	2
ENSG00000230132	ENSG00000230132	1	0	0	0	0	0
ENSG00000230133	LINC01721	0	0	0	0	0	0
ENSG00000230137	ENSG00000230137	0	0	0	0	0	0
ENSG00000230138	LINC02812	6	3	2	4	4	3
ENSG00000230140	NPAS2-AS1	0	1	0	0	1	1
ENSG00000230142	LINC01075	0	0	0	0	0	0
ENSG00000230146	SEPHS1P4	17.253	13.317	15.444	18.96	18.156	16.744
ENSG00000230147	ENSG00000230147	2	4	0	0	0	1
ENSG00000230148	HOXB-AS1	0	0	0	0	0	1.768
ENSG00000230149	ENSG00000230149	3.54	4	6	10.487	10	13.727
ENSG00000230153	LINC02927	0	0	0	0	0	0
ENSG00000230154	AIDAP1	0	1.104	1.739	1.099	0	0
ENSG00000230155	CEP250-AS1	0	0	0	0	0	0
ENSG00000230157	ATP5MC1P1	0	0	0	0	0	0
ENSG00000230158	MTND1P28	0	1	0	0	0	0
ENSG00000230159	ENSG00000230159	0	0	0	0	0	0
ENSG00000230160	ENSG00000230160	0	0	0	0	0	1
ENSG00000230161	ENSG00000230161	0	0	0	0	0	0
ENSG00000230162	CT45A11P	0	0	0	0	1	4
ENSG00000230163	ENSG00000230163	0	0	0	0	1	1
ENSG00000230164	MAS1LP1	0	0	0	0	0	0
ENSG00000230165	AURKAP2	0	0	0	0	0	0
ENSG00000230166	RPL35AP24	0	0	0	0	0	0
ENSG00000230169	RPL30P16	0	0	0	0	0	0
ENSG00000230170	HNRNPA1P28	5.328	4.4	9.207	10.604	12.936	7.581
ENSG00000230171	RPL22P18	0	1	0	0	1	0
ENSG00000230172	ENSG00000230172	0	0	0	0	0	0
ENSG00000230173	LINC01790	1	0	0	0	0	0
ENSG00000230174	LINC01149	0	0	0	0	0	0
ENSG00000230175	ENSG00000230175	2	0	2	1	1	0
ENSG00000230176	LINC01433	6	1	1	5	0	3
ENSG00000230178	OR4F3	0	0	0	5	0	5
ENSG00000230180	RPL12P49	0	0	0	1	0	1
ENSG00000230182	RNF10P1	0	0	0	0	0	0
ENSG00000230183	CNOT6LP1	0	3.902	6.193	4.448	4.841	2.42
ENSG00000230184	SMYD3-IT1	0	0	0	1	0	0
ENSG00000230185	HSDL2-AS1	81	63	63	69.999	86	91.999
ENSG00000230186	ENSG00000230186	0	0.5	0.5	0	0	0
ENSG00000230187	ENSG00000230187	0	0	0	0	0	0
ENSG00000230188	RPL21P83	1.018	3.026	4.003	3.055	2	2.012
ENSG00000230189	RABGEF1P2	0	2.722	2.379	3.822	2.412	0
ENSG00000230190	ENSG00000230190	4	1	0	1	1	2
ENSG00000230191	IFITM3P4	0	0	0	0	0	0
ENSG00000230192	ENSG00000230192	0	0	0	0	0	0
ENSG00000230194	ENSG00000230194	0	0	0	1	0	0
ENSG00000230196	DDX43P3	0	0	0	0	0	0
ENSG00000230197	ENSG00000230197	0	0.333	0.667	0	0.5	0
ENSG00000230198	RPL37P4	1	0	0	0	0	0
ENSG00000230199	ENSG00000230199	0	0	0	0	0	0
ENSG00000230201	ATP6V0CP1	0	1	0	0	0	0
ENSG00000230202	RPL29P4	47.229	49.882	144.221	63.578	77.771	67.393
ENSG00000230203	ENSG00000230203	1	0	2.108	2.031	2	1
ENSG00000230204	FTH1P5	1.678	1.533	1.174	1.429	1.545	11.13
ENSG00000230205	ENSG00000230205	0	0	0	0	0	0
ENSG00000230207	RPL4P5	537.711	456.75	533.3	552.799	456.953	644.057
ENSG00000230208	IFNNP1	0	0	0	0	0	0
ENSG00000230212	CBR1-AS1	0	1	4	5	7	3
ENSG00000230213	OR8V1P	0	0	0	0	0	0
ENSG00000230214	FTLP18	0	0	0	0	0	0
ENSG00000230215	LINC01840	1	0	0	0	1	0
ENSG00000230216	HSPB1P2	16.029	9.018	15.01	10.116	9.177	26.166
